doc_id,filename,ext,rel_path,date,chars,norm_title,dup_of,status,priority_themes
D0218,看懂龙头股_2018-12-15_周六专栏：蜡烛图系列之市场顶部的十字线.pdf,.pdf,周六专栏18-19\2018专栏（整理）\蜡烛图系列\看懂龙头股_2018-12-15_周六专栏：蜡烛图系列之市场顶部的十字线.pdf,2018-12-15,1622,看懂龙头股_2018-12-15_周六专栏：蜡烛图系列之市场顶部的十字线,,OK,强势股模式
D0219,看懂龙头股_2018-12-22_周六专栏：蜡烛图系列指长腿十字线和黄包车夫.pdf,.pdf,周六专栏18-19\2018专栏（整理）\蜡烛图系列\看懂龙头股_2018-12-22_周六专栏：蜡烛图系列指长腿十字线和黄包车夫.pdf,2018-12-22,1027,看懂龙头股_2018-12-22_周六专栏：蜡烛图系列指长腿十字线和黄包车夫,,OK,强势股模式
D0220,交易变革来了我是怎么看的.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\1）关于市场\交易变革来了我是怎么看的.pdf,2020-05-01,10219,交易变革来了我是怎么看的,,OK,
D0221,对于未来三年市场风格变化的探讨.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\1）关于市场\对于未来三年市场风格变化的探讨.pdf,2019-11-02,6833,对于未来三年市场风格变化的探讨,,OK,
D0222,对比这波行情和去年三月份的行情.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\1）关于市场\对比这波行情和去年三月份的行情.pdf,2020-03-28,7037,对比这波行情和去年三月份的行情,,OK,
D0223,深度复盘一轮小牛市.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\1）关于市场\深度复盘一轮小牛市.pdf,2020-02-22,5896,深度复盘一轮小牛市,,OK,
D0224,牛市交易的第一根基.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\1）关于市场\牛市交易的第一根基.pdf,2019-03-23,13523,牛市交易的第一根基,,OK,
D0225,、极端行情该如何做交易计划.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\2）关于计划\、极端行情该如何做交易计划.pdf,2020-02-08,7709,、极端行情该如何做交易计划,,OK,
D0226,单边行情，后半场如何应对？.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\2）关于计划\单边行情，后半场如何应对？.pdf,2020-02-22,5416,单边行情，后半场如何应对？,,OK,
D0227,如何判断赚钱效应回暖.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\2）关于计划\如何判断赚钱效应回暖.pdf,2019-07-27,6640,如何判断赚钱效应回暖,,OK,
D0228,如何避开杀空间板的回撤.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\3）关于回撤\如何避开杀空间板的回撤.pdf,2019-07-20,8585,如何避开杀空间板的回撤,,OK,仓位风控
D0229,防回撤系列之分歧加速穿越坑.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\3）关于回撤\防回撤系列之分歧加速穿越坑.pdf,2019-09-07,9906,防回撤系列之分歧加速穿越坑,,OK,仓位风控
D0230,如何用筹码分布躲避风险.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\4）其他\如何用筹码分布躲避风险.pdf,2019-11-23,8125,如何用筹码分布躲避风险,,OK,
D0231,常见错之交易逻辑的出发点.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\4）其他\常见错之交易逻辑的出发点.pdf,2019-05-26,10013,常见错之交易逻辑的出发点,,OK,
D0232,看懂龙头股_2019-05-11_周六专栏10：突发利空和预期利空的差别.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\4）其他\看懂龙头股_2019-05-11_周六专栏10：突发利空和预期利空的差别.pdf,2019-05-11,7478,看懂龙头股_2019-05-11_周六专栏10：突发利空和预期利空的差别,,OK,强势股模式
D0233,如何科学的控制回撤.pdf,.pdf,周六专栏18-19\2019专栏（整理\一、市场研究\如何科学的控制回撤.pdf,2019-08-17,7000,如何科学的控制回撤,,OK,仓位风控
D0234,如何提前抓到下一个空间票.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\如何提前抓到下一个空间票.pdf,2019-04-27,11239,如何提前抓到下一个空间票,,OK,
D0235,看懂龙头股_2019-04-20_周六专栏：新空间板哪种能接，哪种不能接.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\看懂龙头股_2019-04-20_周六专栏：新空间板哪种能接，哪种不能接.pdf,2019-04-20,24929,看懂龙头股_2019-04-20_周六专栏：新空间板哪种能接，哪种不能接,,OK,强势股模式
D0236,看懂龙头股_2019-08-03_周六专栏26：新王当天要明确的三种走势.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\看懂龙头股_2019-08-03_周六专栏26：新王当天要明确的三种走势.pdf,2019-08-03,12082,看懂龙头股_2019-08-03_周六专栏26：新王当天要明确的三种走势,,OK,强势股模式
D0237,看懂龙头股_2019-09-28_周六专栏36：非牛市新王在4连板及以下的情况.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\看懂龙头股_2019-09-28_周六专栏36：非牛市新王在4连板及以下的情况.pdf,2019-09-28,3782,看懂龙头股_2019-09-28_周六专栏36：非牛市新王在4连板及以下的情况,,OK,强势股模式
D0238,看懂龙头股_2020-04-11_周六专栏79：新王次日如何避开连续大亏段.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\看懂龙头股_2020-04-11_周六专栏79：新王次日如何避开连续大亏段.pdf,2020-04-11,4841,看懂龙头股_2020-04-11_周六专栏79：新王次日如何避开连续大亏段,,OK,强势股模式
D0239,识别非空间板核心票的思路.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\识别非空间板核心票的思路.pdf,2020-04-25,4968,识别非空间板核心票的思路,,OK,
D0240,高位上车最高空间板的一种时机.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\1）空间板模式\高位上车最高空间板的一种时机.pdf,2019-06-22,6941,高位上车最高空间板的一种时机,,OK,
D0241,如何判断个股恐慌低点（低吸必备）.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\2）高低点判断\如何判断个股恐慌低点（低吸必备）.pdf,2019-08-31,10682,如何判断个股恐慌低点（低吸必备）,,OK,强势股模式
D0242,如何判断恐慌低点之人气票炸板.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\2）高低点判断\如何判断恐慌低点之人气票炸板.pdf,2019-09-13,6623,如何判断恐慌低点之人气票炸板,,OK,
D0243,个股跟随指数高开，开盘如何处理.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\个股跟随指数高开，开盘如何处理.pdf,2020-03-07,3763,个股跟随指数高开，开盘如何处理,,OK,
D0244,大长腿系列之灵魂票中期分歧上车.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\大长腿系列之灵魂票中期分歧上车.pdf,2019-09-21,8905,大长腿系列之灵魂票中期分歧上车,,OK,强势股模式
D0245,日内长U回落第二天怎么卖.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\日内长U回落第二天怎么卖.pdf,2020-03-21,4455,日内长U回落第二天怎么卖,,OK,
D0246,连板股大阴棒次日高开怎么卖.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\连板股大阴棒次日高开怎么卖.pdf,2019-08-24,7627,连板股大阴棒次日高开怎么卖,,OK,
D0247,连续一字开板竞价被核，要不要格局？.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\连续一字开板竞价被核，要不要格局？.pdf,2020-04-25,5039,连续一字开板竞价被核，要不要格局？,,OK,
D0248,高位烂板什么情况下可以格局.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\高位烂板什么情况下可以格局.pdf,2020-04-04,5844,高位烂板什么情况下可以格局,,OK,
D0249,：一种被套舍不得割的交易处理办法.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\3）卖点\：一种被套舍不得割的交易处理办法.pdf,2020-02-29,6802,：一种被套舍不得割的交易处理办法,,OK,
D0250,关于选股的优先级.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\4）选股方法\关于选股的优先级.pdf,2019-12-28,9718,关于选股的优先级,,OK,
D0251,如何用指标选牛股.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\4）选股方法\如何用指标选牛股.pdf,2019-12-21,3602,如何用指标选牛股,,OK,实用指标
D0252,二波票怎么参与.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\二波票怎么参与.pdf,2019-12-14,8023,二波票怎么参与,,OK,
D0253,怎么对待短线板块活口.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\怎么对待短线板块活口.pdf,2020-03-07,11585,怎么对待短线板块活口,,OK,
D0254,看懂龙头股_2019-05-11_周六专栏11：题材日内卡位板和龙头的走势联系.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\看懂龙头股_2019-05-11_周六专栏11：题材日内卡位板和龙头的走势联系.pdf,2019-05-11,7409,看懂龙头股_2019-05-11_周六专栏11：题材日内卡位板和龙头的走势联系,,OK,强势股模式
D0255,看懂龙头股_2020-04-11_周六专栏78：如何把握龙头顺势上板的机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\看懂龙头股_2020-04-11_周六专栏78：如何把握龙头顺势上板的机会.pdf,2020-04-11,6232,看懂龙头股_2020-04-11_周六专栏78：如何把握龙头顺势上板的机会,,OK,强势股模式
D0256,看懂龙头股_2020-04-18_周六专栏81：大题材补涨新龙怎么玩.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\看懂龙头股_2020-04-18_周六专栏81：大题材补涨新龙怎么玩.pdf,2020-04-18,3721,看懂龙头股_2020-04-18_周六专栏81：大题材补涨新龙怎么玩,,OK,强势股模式
D0257,超级穿越妖是怎么走出来的.pdf,.pdf,周六专栏18-19\2019专栏（整理\三、个股研究\5）特殊个股\超级穿越妖是怎么走出来的.pdf,2020-03-14,6919,超级穿越妖是怎么走出来的,,OK,
D0258,看懂龙头股_2019-03-23_周六专栏：发酵日错过龙头怎么上车.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\1）关于涨停潮\看懂龙头股_2019-03-23_周六专栏：发酵日错过龙头怎么上车.pdf,2019-03-23,7394,看懂龙头股_2019-03-23_周六专栏：发酵日错过龙头怎么上车,,OK,情绪周期|强势股模式
D0259,看懂龙头股_2019-06-07_周六专栏17：小题材炒作过程中的详细机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\1）关于涨停潮\看懂龙头股_2019-06-07_周六专栏17：小题材炒作过程中的详细机会.pdf,2019-06-07,7662,看懂龙头股_2019-06-07_周六专栏17：小题材炒作过程中的详细机会,,OK,情绪周期|强势股模式
D0260,看懂龙头股_2019-07-27_周六专栏24：科创板基于情绪周期的初步复盘.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\2）关于板块\看懂龙头股_2019-07-27_周六专栏24：科创板基于情绪周期的初步复盘.pdf,2019-07-27,7340,看懂龙头股_2019-07-27_周六专栏24：科创板基于情绪周期的初步复盘,,OK,情绪周期|强势股模式
D0261,看懂龙头股_2019-12-28_专栏：滞涨是怎么回事？.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\2）关于板块\看懂龙头股_2019-12-28_专栏：滞涨是怎么回事？.pdf,2019-12-28,4843,看懂龙头股_2019-12-28_专栏：滞涨是怎么回事？,,OK,强势股模式
D0262,看懂龙头股_2020-01-18_周六专栏58：券商行情该怎么玩.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\2）关于板块\看懂龙头股_2020-01-18_周六专栏58：券商行情该怎么玩.pdf,2020-01-18,8490,看懂龙头股_2020-01-18_周六专栏58：券商行情该怎么玩,,OK,强势股模式
D0263,看懂龙头股_2019-07-06_周六专栏21：淘汰赛之有种龙头不能接力.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\3）关于淘汰赛\看懂龙头股_2019-07-06_周六专栏21：淘汰赛之有种龙头不能接力.pdf,2019-07-06,5699,看懂龙头股_2019-07-06_周六专栏21：淘汰赛之有种龙头不能接力,,OK,情绪周期|强势股模式
D0264,看懂龙头股_2019-07-13_周六专栏22：淘汰赛之分离确认点机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\3）关于淘汰赛\看懂龙头股_2019-07-13_周六专栏22：淘汰赛之分离确认点机会.pdf,2019-07-13,6853,看懂龙头股_2019-07-13_周六专栏22：淘汰赛之分离确认点机会,,OK,强势股模式
D0265,看懂龙头股_2019-11-30_周六专栏49：如何系统认识炒“模仿”.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\4）关于炒模仿\看懂龙头股_2019-11-30_周六专栏49：如何系统认识炒“模仿”.pdf,2019-11-30,7170,看懂龙头股_2019-11-30_周六专栏49：如何系统认识炒“模仿”,,OK,强势股模式
D0266,看懂龙头股_2019-12-07_周六专栏50：炒“模仿”具体该怎么做？.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\4）关于炒模仿\看懂龙头股_2019-12-07_周六专栏50：炒“模仿”具体该怎么做？.pdf,2019-12-07,8085,看懂龙头股_2019-12-07_周六专栏50：炒“模仿”具体该怎么做？,,OK,强势股模式
D0267,看懂龙头股_2019-12-21_周六专栏52：炒“模仿”终结篇之用跟风套利.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\4）关于炒模仿\看懂龙头股_2019-12-21_周六专栏52：炒“模仿”终结篇之用跟风套利.pdf,2019-12-21,5030,看懂龙头股_2019-12-21_周六专栏52：炒“模仿”终结篇之用跟风套利,,OK,强势股模式
D0268,如何判断市场进入轮动行情.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\5）关于轮动行情\如何判断市场进入轮动行情.pdf,2020-02-08,3575,如何判断市场进入轮动行情,,OK,
D0269,如何在竞价初步判断当天题材线.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\5）关于轮动行情\如何在竞价初步判断当天题材线.pdf,2020-04-18,6475,如何在竞价初步判断当天题材线,,OK,
D0270,聊聊强转弱再转强.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\5）关于轮动行情\聊聊强转弱再转强.pdf,2019-10-19,6524,聊聊强转弱再转强,,OK,
D0271,轮动行情怎么做潜伏？.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\5）关于轮动行情\轮动行情怎么做潜伏？.pdf,2020-02-15,7829,轮动行情怎么做潜伏？,,OK,
D0272,看懂龙头股_2020-03-21_周六专栏73：暴跌次日如何通过指数选板块.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\6）关于暴跌次日\看懂龙头股_2020-03-21_周六专栏73：暴跌次日如何通过指数选板块.pdf,2020-03-21,5261,看懂龙头股_2020-03-21_周六专栏73：暴跌次日如何通过指数选板块,,OK,强势股模式
D0273,看懂龙头股_2020-04-04_周六专栏77：暴跌次日如何精选“个股”方向.pdf,.pdf,周六专栏18-19\2019专栏（整理\二、板块研究\6）关于暴跌次日\看懂龙头股_2020-04-04_周六专栏77：暴跌次日如何精选“个股”方向.pdf,2020-04-04,4238,看懂龙头股_2020-04-04_周六专栏77：暴跌次日如何精选“个股”方向,,OK,强势股模式
D0274,假阴线调整之三天二板启动.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\假阴线系列\假阴线调整之三天二板启动.pdf,2019-10-26,6046,假阴线调整之三天二板启动,,OK,启动标准
D0275,假阴线调整之空中加油.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\假阴线系列\假阴线调整之空中加油.pdf,2019-10-12,8328,假阴线调整之空中加油,,OK,
D0276,八个问题解读假阴线系列困扰.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\假阴线系列\八个问题解读假阴线系列困扰.pdf,2019-10-26,4088,八个问题解读假阴线系列困扰,,OK,
D0277,关于反包股的初步探讨.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\假阴线系列\关于反包股的初步探讨.pdf,2019-08-10,5250,关于反包股的初步探讨,,OK,强势股模式
D0278,主升浪第二波拐点处右侧第一时间上车点.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\其他\主升浪第二波拐点处右侧第一时间上车点.pdf,2020-02-29,3589,主升浪第二波拐点处右侧第一时间上车点,,OK,强势股模式
D0279,怎么参与（准）核心票的一致板.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\其他\怎么参与（准）核心票的一致板.pdf,2020-01-04,8300,怎么参与（准）核心票的一致板,,OK,
D0280,核心龙头挂了之后的交易机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\其他\核心龙头挂了之后的交易机会.pdf,2020-01-11,9189,核心龙头挂了之后的交易机会,,OK,强势股模式
D0281,连续强一字开板票怎么玩.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\其他\连续强一字开板票怎么玩.pdf,2020-02-08,4168,连续强一字开板票怎么玩,,OK,
D0282,：闲谈如何在大方向上参与大票博弈.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\其他\：闲谈如何在大方向上参与大票博弈.pdf,2019-11-09,6294,：闲谈如何在大方向上参与大票博弈,,OK,
D0283,16个点负振幅第二天怎么办.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\16个点负振幅第二天怎么办.pdf,2019-11-09,2467,16个点负振幅第二天怎么办,,OK,强势股模式
D0284,大长腿系列之连板后低开6个点以下.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\大长腿系列之连板后低开6个点以下.pdf,2019-08-17,6662,大长腿系列之连板后低开6个点以下,D0104,DUP,强势股模式
D0285,狙击主线题材内的人气股大长腿.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\狙击主线题材内的人气股大长腿.pdf,2019-06-15,9406,狙击主线题材内的人气股大长腿,D0103,DUP,强势股模式
D0286,狙击大长腿模式总框架.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\狙击大长腿模式总框架.pdf,2019-05-18,12147,狙击大长腿模式总框架,,OK,强势股模式
D0287,狙击龙头股的第一根大长腿模式.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\狙击龙头股的第一根大长腿模式.pdf,2019-04-05,9728,狙击龙头股的第一根大长腿模式,,OK,强势股模式
D0288,长腿系列之被动跟随杀跌.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\长腿系列之被动跟随杀跌.pdf,2019-11-02,3171,长腿系列之被动跟随杀跌,D0106,DUP,强势股模式
D0289,首次长腿板次日的长腿低吸.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\大长腿模式\首次长腿板次日的长腿低吸.pdf,2019-05-26,5805,首次长腿板次日的长腿低吸,D0105,DUP,强势股模式
D0290,新王登基次日接力模式.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新王模式\新王登基次日接力模式.pdf,2019-03-30,23373,新王登基次日接力模式,,OK,情绪周期|强势股模式
D0291,空间板当天午后上车模式.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新王模式\空间板当天午后上车模式.pdf,2019-08-10,5536,空间板当天午后上车模式,,OK,强势股模式
D0292,隐形空间板的玩法.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新王模式\隐形空间板的玩法.pdf,2019-04-05,6026,隐形空间板的玩法,,OK,强势股模式
D0293,一个回撤极低的向上变盘玩法.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新高半路\一个回撤极低的向上变盘玩法.pdf,2020-01-18,4134,一个回撤极低的向上变盘玩法,,OK,仓位风控
D0294,一种赚想赚趋势钱的资金的超短模式.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新高半路\一种赚想赚趋势钱的资金的超短模式.pdf,2019-11-16,8166,一种赚想赚趋势钱的资金的超短模式,,OK,强势股模式
D0295,小趋势+上影线，次日半路机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新高半路\小趋势+上影线，次日半路机会.pdf,2019-09-28,3582,小趋势+上影线，次日半路机会,,OK,强势股模式
D0296,趋势股突破高点平台期的超短玩法.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\新高半路\趋势股突破高点平台期的超短玩法.pdf,2019-09-28,3137,趋势股突破高点平台期的超短玩法,,OK,强势股模式
D0297,看懂龙头股_2019-05-11_周六专栏12：出现地天板之后的交易机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\连板晋级\看懂龙头股_2019-05-11_周六专栏12：出现地天板之后的交易机会.pdf,2019-05-11,4841,看懂龙头股_2019-05-11_周六专栏12：出现地天板之后的交易机会,,OK,强势股模式
D0298,看懂龙头股_2019-06-01_周六专栏16：高开长U下影线次日的低吸机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\连板晋级\看懂龙头股_2019-06-01_周六专栏16：高开长U下影线次日的低吸机会.pdf,2019-06-01,8171,看懂龙头股_2019-06-01_周六专栏16：高开长U下影线次日的低吸机会,,OK,强势股模式
D0299,看懂龙头股_2019-06-29_周六专栏20：3连板+首次出现爆量或分歧.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\连板晋级\看懂龙头股_2019-06-29_周六专栏20：3连板+首次出现爆量或分歧.pdf,2019-06-29,6618,看懂龙头股_2019-06-29_周六专栏20：3连板+首次出现爆量或分歧,,OK,强势股模式
D0300,看懂龙头股_2020-02-29_周六专栏67：连板晋级中一个成功率极高的玩法.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\连板晋级\看懂龙头股_2020-02-29_周六专栏67：连板晋级中一个成功率极高的玩法.pdf,2020-02-29,3561,看懂龙头股_2020-02-29_周六专栏67：连板晋级中一个成功率极高的玩法,,OK,强势股模式
D0301,看懂龙头股_2020-03-14_周六专栏72：人气票梅开二度机会.pdf,.pdf,周六专栏18-19\2019专栏（整理\四、模式研究\连板晋级\看懂龙头股_2020-03-14_周六专栏72：人气票梅开二度机会.pdf,2020-03-14,5138,看懂龙头股_2020-03-14_周六专栏72：人气票梅开二度机会,,OK,强势股模式
D0302,08.防守反击系列1：埋伏箱体涨停.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\低吸\08.防守反击系列1：埋伏箱体涨停.pdf,2020-08-29,11099,防守反击系列1：埋伏箱体涨停,D0002,DUP,强势股模式
D0303,34.如何狙击情绪逆转地天板.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\低吸\34.如何狙击情绪逆转地天板.pdf,2020-12-12,5032,如何狙击情绪逆转地天板,D0003,DUP,情绪周期|强势股模式
D0304,87.大长腿空中加油后的一个低吸玩法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\低吸\87.大长腿空中加油后的一个低吸玩法.pdf,2021-08-21,4896,大长腿空中加油后的一个低吸玩法,D0004,DUP,强势股模式
D0305,07.如何把握市场错杀票的机会.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\07.如何把握市场错杀票的机会.pdf,2020-08-22,4427,如何把握市场错杀票的机会,D0005,DUP,
D0306,46.妖股形成过程中的极品补涨机会.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\46.妖股形成过程中的极品补涨机会.pdf,2021-01-23,3468,妖股形成过程中的极品补涨机会,D0006,DUP,
D0307,48.出现妖股后的空间板怎么玩.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\48.出现妖股后的空间板怎么玩.pdf,2021-01-30,3883,出现妖股后的空间板怎么玩,D0007,DUP,
D0308,49.什么样的“抗跌”才有意义.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\49.什么样的“抗跌”才有意义.pdf,2021-02-06,5200,什么样的“抗跌”才有意义,D0008,DUP,
D0309,58.两种常见的教科书式卖点.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\58.两种常见的教科书式卖点.pdf,2021-03-27,5307,两种常见的教科书式卖点,D0009,DUP,
D0310,59.出现超级龙头之后的接力思路.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\59.出现超级龙头之后的接力思路.pdf,2021-04-03,7620,出现超级龙头之后的接力思路,D0010,DUP,情绪周期|强势股模式
D0311,63.如何判断个股的涨幅上限？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\63.如何判断个股的涨幅上限？.pdf,2021-04-24,7294,如何判断个股的涨幅上限？,D0011,DUP,
D0312,75.龙头特停后的交易性机会.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\75.龙头特停后的交易性机会.pdf,2021-06-26,6578,龙头特停后的交易性机会,D0012,DUP,强势股模式
D0313,79.预期情绪转折，该如何操作？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\其他\79.预期情绪转折，该如何操作？.pdf,2021-07-17,7030,预期情绪转折，该如何操作？,D0013,DUP,情绪周期
D0314,76.如何判断反核交易是否值得做？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\反核\76.如何判断反核交易是否值得做？.pdf,2021-07-03,4345,如何判断反核交易是否值得做？,D0014,DUP,
D0315,84.讲讲宋庄路的反核低吸.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\反核\84.讲讲宋庄路的反核低吸.pdf,2021-08-07,5420,讲讲宋庄路的反核低吸,D0015,DUP,强势股模式
D0316,21.如何在集合竞价选到日内龙头债.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\可转债\21.如何在集合竞价选到日内龙头债.pdf,2020-10-24,5733,如何在集合竞价选到日内龙头债,D0016,DUP,强势股模式
D0317,86.如何利用可转债参与主线板块.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\可转债\86.如何利用可转债参与主线板块.pdf,2021-08-21,4396,如何利用可转债参与主线板块,D0017,DUP,
D0318,13.趋势转折系列1：避开上升转势大回撤.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\13.趋势转折系列1：避开上升转势大回撤.pdf,2020-09-12,5143,趋势转折系列1：避开上升转势大回撤,D0018,DUP,强势股模式|仓位风控
D0319,26.如何应对指数长阴次日的行情？.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\26.如何应对指数长阴次日的行情？.pdf,2020-11-07,4773,如何应对指数长阴次日的行情？,D0019,DUP,
D0320,28.指数单日长阳后的防守玩法.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\28.指数单日长阳后的防守玩法.pdf,2020-11-14,5033,指数单日长阳后的防守玩法,D0020,DUP,
D0321,52.如何格局波段之指数择时.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\52.如何格局波段之指数择时.pdf,2021-02-27,5039,如何格局波段之指数择时,D0021,DUP,
D0322,56.如何判断大盘暴跌的级别.pdf,.pdf,周六专栏18-19\2020周六专栏\2020周六专栏\一、模式研究\指数相关\56.如何判断大盘暴跌的级别.pdf,2021-03-20,9447,如何判断大盘暴跌的级别,D0022,DUP,
